trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0.14287930028513074,,0.05346530023962259,10,0.14287930028513074,0.14287930028513074,0.11740100011229515,16.76635210029781,[0.295],[0.25625],[1],[0],[0],[16.64773439988494],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
1,0,1,0,16.889256600290537,,16.788049099966884,10,16.889256600290537,16.889256600290537,0.06845800019800663,20.074377099983394,[-0.375],[-0.1025],[1],[0],[0],[3.220543500036001],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
2,0,2,0,20.13851060019806,,20.084362199995667,5,20.13851060019806,20.13851060019806,0.0331991002894938,23.057319900020957,[-0.47],[-0.33625],[1],[0],[0],[2.9412936996668577],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
3,0,3,0,23.171613300219178,,23.073099200148135,5,23.171613300219178,23.171613300219178,0.06979510001838207,32.70562760019675,[0.28375],[-0.19125],[1],[0],[0],[9.565067800227553],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
4,0,4,0,32.85216040024534,,32.71984150027856,10,32.85216040024534,32.85216040024534,0.11091160029172897,33.15337880002335,[0.28375],[-0.19125],[1],[0],[0],[0.3266594996675849],[],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
5,0,5,0,33.21900860033929,,33.161103000398725,5,33.21900860033929,33.21900860033929,0.028615199960768223,43.554523600265384,[0.26625],[-0.405],[1],[0],[0],[10.365274200215936],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
6,0,6,0,43.6662118001841,,43.56925060041249,10,43.6662118001841,43.6662118001841,0.07489660009741783,47.96714710025117,[0.47],[-0.25875],[1],[0],[0],[4.325253199785948],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
7,0,7,0,48.04903670027852,,47.97511470038444,5,48.04903670027852,48.04903670027852,0.038999099750071764,55.77174250036478,[0.35125],[0.2075],[1],[0],[0],[7.75794170005247],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
8,0,8,0,55.879939400125295,,55.786979800090194,10,55.879939400125295,55.879939400125295,0.07084080018103123,62.26386420009658,[-0.255],[-0.2525],[1],[0],[0],[6.408397600054741],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
9,0,9,0,62.34592410037294,,62.2721828003414,5,62.34592410037294,62.34592410037294,0.04127399995923042,70.29717760020867,[0.14625],[0.20875],[1],[0],[0],[7.984423900023103],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
10,0,10,0,70.44312930013984,,70.31087160017341,10,70.44312930013984,70.44312930013984,0.10213120002299547,87.34532790025696,[0.30625],[-0.29625],[1],[0],[0],[16.93562800018117],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
11,0,11,0,87.43890180019662,,87.36620220029727,5,87.43890180019662,87.43890180019662,0.0520987999625504,93.07502160035074,[0.345],[0.47625],[1],[0],[0],[5.659491000231355],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
12,0,12,0,93.20451840013266,,93.08879040041938,10,93.20451840013266,93.20451840013266,0.0811586999334395,101.10392420040444,[-0.275],[0.39875],[1],[0],[0],[7.936869500204921],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
13,0,13,0,101.20258729998022,,101.1116875000298,10,101.20258729998022,101.20258729998022,0.05525209987536073,107.95413140021265,[0.03875],[-0.14],[1],[0],[0],[6.788158599752933],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
14,0,14,0,108.06811210000888,,107.96218470018357,10,108.06811210000888,108.06811210000888,0.06672200001776218,112.17005510022864,[0.05875],[-0.18],[1],[0],[0],[4.141826099716127],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
15,0,15,0,112.2997635002248,,112.18195230001584,10,112.2997635002248,112.2997635002248,0.07934049982577562,120.93242250010371,[0.38875],[0.41],[1],[0],[0],[8.673962600063533],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
16,0,16,0,120.98090340010822,,120.93774300022051,5,120.98090340010822,120.98090340010822,0.02761760028079152,124.25054040038958,[0.19875],[0.3575],[1],[0],[0],[3.2853254000656307],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
17,0,17,0,124.34688020031899,,124.26526350015774,5,124.34688020031899,124.34688020031899,0.05035419994965196,132.21520510036498,[0.475],[-0.22],[1],[0],[0],[7.902971999719739],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
18,0,18,0,132.32836250029504,,132.23188420012593,5,132.32836250029504,132.32836250029504,0.06843339977785945,138.648561200127,[0.31625],[-0.475],[1],[0],[0],[6.352149900048971],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
19,0,19,0,138.76022810023278,,138.66431550029665,5,138.76022810023278,138.76022810023278,0.06534500000998378,146.46272440021858,[0.48375],[-0.3675],[1],[0],[0],[7.735408999957144],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
20,0,20,0,146.59152960032225,,146.47562170028687,10,146.59152960032225,146.59152960032225,0.08530389983206987,155.87509820004925,[-0.36],[0.09875],[1],[0],[0],[9.317114899866283],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
21,0,21,0,155.97248280001804,,155.88754890020937,10,155.97248280001804,155.97248280001804,0.06352389976382256,164.77337509999052,[-0.185],[-0.25],[1],[0],[0],[8.824957000091672],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
22,0,22,0,164.8370434003882,,164.78157950006425,5,164.8370434003882,164.8370434003882,0.040261799935251474,171.25602059997618,[0.1725],[0.2675],[1],[0],[0],[6.434796100016683],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
23,0,23,0,171.33540600026026,,171.2697755000554,5,171.33540600026026,171.33540600026026,0.04945370042696595,178.9876024001278,[-0.37125],[0.25],[1],[0],[0],[7.671807199716568],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
24,0,24,0,179.11699870042503,,179.00160429999232,10,179.11699870042503,179.11699870042503,0.08795460034161806,185.55512760020792,[0.3475],[-0.1125],[1],[0],[0],[6.468311499804258],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
25,0,25,0,185.66528960037977,,185.57562790019438,5,185.66528960037977,185.66528960037977,0.06889759982004762,189.65142830042168,[0.045],[-0.32375],[1],[0],[0],[4.009769099764526],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
26,0,26,0,189.78122360026464,,189.66837050020695,10,189.78122360026464,189.78122360026464,0.08227240014821291,195.46657020039856,[-0.24],[0.255],[1],[0],[0],[5.718628000002354],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
27,0,27,0,195.57980740023777,,195.48057250026613,10,195.57980740023777,195.57980740023777,0.07739389967173338,200.1313243000768,[0.0525],[-0.315],[1],[0],[0],[4.576993700116873],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
28,0,28,0,200.21227370016277,,200.1396574000828,5,200.21227370016277,200.21227370016277,0.042493300046771765,204.03301830030978,[-0.0775],[-0.47625],[1],[0],[0],[3.851507800165564],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
29,0,29,0,204.11160860024393,,204.04625820042565,5,204.11160860024393,204.11160860024393,0.04222790012136102,209.9314014003612,[-0.08125],[-0.0775],[1],[0],[0],[5.844499000348151],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
30,0,30,0,210.0266138999723,,209.94537380011752,5,210.0266138999723,210.0266138999723,0.05874309968203306,217.79322460014373,[-0.2625],[0.41875],[1],[0],[0],[7.791043899953365],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
31,0,31,0,217.89100010041147,,217.80060059996322,10,217.89100010041147,217.89100010041147,0.06709679961204529,223.8607968003489,[0.26125],[-0.2325],[1],[0],[0],[5.993901600129902],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
32,0,32,0,223.92302720015869,,223.8698292002082,5,223.92302720015869,223.92302720015869,0.03595410007983446,227.3930196003057,[0.1875],[-0.39125],[1],[0],[0],[3.4882813999429345],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
33,0,33,0,227.47215489996597,,227.40563870035112,5,227.47215489996597,227.47215489996597,0.045664899982512,233.99392790021375,[0.1575],[0.06125],[1],[0],[0],[6.545123300049454],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
34,0,34,0,234.12035960005596,,234.01367750018835,5,234.12035960005596,234.12035960005596,0.06895390013232827,240.40712080011144,[0.15],[-0.31875],[1],[0],[0],[6.327527100220323],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
35,0,35,0,240.50248849997297,,240.42196710035205,5,240.50248849997297,240.50248849997297,0.05996380001306534,244.52137130033225,[-0.00625],[-0.23625],[1],[0],[0],[4.041654400061816],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
36,0,36,0,244.60118400026113,,244.53194120014086,5,244.60118400026113,244.60118400026113,0.04394239978864789,251.50710660032928,[0.19875],[0.30125],[1],[0],[0],[6.932078999932855],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
37,0,37,0,251.64958900026977,,251.53394740028307,10,251.64958900026977,251.64958900026977,0.0817900002002716,262.9060305003077,[-0.26],[0.0525],[1],[0],[0],[11.294594299979508],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
38,0,38,0,263.12969270022586,,262.9321354003623,10,263.12969270022586,263.12969270022586,0.17674560006707907,267.38360390020534,[-0.30375],[0.36],[1],[0],[0],[4.279143699910492],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
39,0,39,0,267.46234670002013,,267.3992086001672,5,267.46234670002013,267.46234670002013,0.05032879998907447,273.79789560008794,[0.11625],[-0.34375],[1],[0],[0],[6.351061000023037],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
40,0,40,0,273.9112204001285,,273.8072275002487,10,273.9112204001285,273.9112204001285,0.07844190020114183,280.26283000037074,[-0.04125],[0.34375],[1],[0],[0],[6.377950599882752],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
41,0,41,0,280.3929981002584,,280.27870720019564,10,280.3929981002584,280.3929981002584,0.08886189991608262,284.8109257002361,[0.165],[-0.0375],[1],[0],[0],[4.446300699841231],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
42,0,42,0,284.94148100027815,,284.8199532004073,10,284.94148100027815,284.94148100027815,0.08539070002734661,290.14417810039595,[0.2075],[-0.04],[1],[0],[0],[5.239815600216389],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
43,0,43,0,290.2403686000034,,290.1573603004217,5,290.2403686000034,290.2403686000034,0.05679640034213662,295.2265475001186,[0.305],[-0.02375],[1],[0],[0],[5.014996099751443],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
44,0,44,0,295.30635099997744,,295.2401952999644,5,295.30635099997744,295.30635099997744,0.04490490024909377,300.05873600021005,[-0.16875],[-0.40125],[1],[0],[0],[4.776558300014585],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
45,0,45,0,300.1712416000664,,300.0745340003632,10,300.1712416000664,300.1712416000664,0.07274999981746078,304.90609140042216,[0.48625],[-0.44625],[1],[0],[0],[4.761462099850178],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
46,0,46,0,304.9701045001857,,304.91421370022,5,304.9701045001857,304.9701045001857,0.04075259994715452,312.2744175000116,[-0.385],[0.30125],[1],[0],[0],[7.31996180023998],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
47,0,47,0,312.38581920042634,,312.28776820003986,5,312.38581920042634,312.38581920042634,0.05820810003206134,320.0375824002549,[0.22125],[0.08625],[1],[0],[0],[7.693594699725509],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
48,0,48,0,320.1163910999894,,320.0533292000182,5,320.1163910999894,320.1163910999894,0.0469522001221776,334.13643319997936,[0.3325],[0.24375],[1],[0],[0],[14.038713799789548],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
49,0,49,0,334.2631079000421,,334.15738840028644,5,334.2631079000421,334.2631079000421,0.08063690038397908,342.298124700319,[-0.4475],[0.34125],[1],[0],[0],[8.062782800290734],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
50,0,50,0,342.41108950041234,,342.3122235001065,5,342.41108950041234,342.41108950041234,0.062008900102227926,348.59617240028456,[0.295],[-0.2175],[1],[0],[0],[6.225116199813783],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
51,0,51,0,348.7093363003805,,348.6096159000881,5,348.7093363003805,348.7093363003805,0.06043809978291392,355.16124160028994,[0.1575],[0.375],[1],[0],[0],[6.494329200126231],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
52,0,52,0,355.29135400010273,,355.1747538000345,10,355.29135400010273,355.29135400010273,0.07966360030695796,362.02872369997203,[0.26625],[0.29625],[1],[0],[0],[6.777083199936897],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
53,0,53,0,362.1229008999653,,362.0461989999749,5,362.1229008999653,362.1229008999653,0.054545000195503235,369.1939356001094,[-0.38875],[0.2325],[1],[0],[0],[7.095465200021863],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
54,0,54,0,369.3209403003566,,369.213741700165,5,369.3209403003566,369.3209403003566,0.06672320002689958,376.00876029999927,[0.29125],[0.155],[1],[0],[0],[6.731472100131214],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
55,0,55,0,376.1197824003175,,376.02193489996716,10,376.1197824003175,376.1197824003175,0.07463750010356307,383.70413220021874,[0.43625],[0.45875],[1],[0],[0],[7.609320300165564],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
56,0,56,0,383.8181659001857,,383.71673110034317,10,383.8181659001857,383.8181659001857,0.07522170012816787,387.2923751999624,[0.48875],[0.23125],[1],[0],[0],[3.502933300100267],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
57,0,57,0,387.40019490011036,,387.3251841003075,5,387.40019490011036,387.40019490011036,0.05581430019810796,392.66973920026794,[0.20875],[0.2725],[1],[0],[0],[5.294861699920148],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
58,0,58,0,392.7825919999741,,392.68347260029987,5,392.7825919999741,392.7825919999741,0.06107569998130202,396.5855254000053,[0.37625],[0.12875],[1],[0],[0],[3.844285999890417],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
59,0,59,0,396.7146384003572,,396.602687000297,10,396.7146384003572,396.7146384003572,0.07701310003176332,400.3990935003385,[0.35],[-0.08375],[1],[0],[0],[3.7222290001809597],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
60,0,60,0,400.5304648000747,,400.40999140031636,10,400.5304648000747,400.5304648000747,0.07942490000277758,404.6988981002942,[0.365],[-0.45125],[1],[0],[0],[4.210942400153726],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
61,0,61,0,404.8125630002469,,404.7095886999741,5,404.8125630002469,404.8125630002469,0.0674593998119235,409.7501660003327,[0.34375],[0.05],[1],[0],[0],[4.974437800236046],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
62,0,62,0,409.8796904999763,,409.77131210034713,10,409.8796904999763,409.8796904999763,0.07381760003045201,413.5482564000413,[-0.4125],[-0.2075],[1],[0],[0],[3.7043504999019206],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
63,0,63,0,413.66047190036625,,413.56452450016513,5,413.66047190036625,413.66047190036625,0.06301619997248054,417.58008420001715,[-0.26625],[0.08],[1],[0],[0],[3.9557696003466845],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
64,0,64,0,417.70959500037134,,417.59696590015665,10,417.70959500037134,417.70959500037134,0.08608200028538704,423.8454038002528,[0.445],[0.32],[1],[0],[0],[6.164750299882144],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
