trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
132,0,132,0,804.233183500357,,804.1544063002802,5,804.233183500357,804.233183500357,0.04869040008634329,807.919777400326,[0.09625],[-0.02125],[1],[0],[0],[3.718575700186193],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
133,0,133,0,807.9993620002642,,807.9335306002758,5,807.9993620002642,807.9993620002642,0.046583099756389856,813.0539603000507,[-0.06],[0.4175],[1],[0],[0],[5.077045399695635],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
134,0,134,0,813.1979108001105,,813.0683799004182,10,813.1979108001105,813.1979108001105,0.09030079981312156,821.8837056001648,[0.29625],[0.445],[1],[0],[0],[8.726743799634278],[],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
135,0,135,0,821.9461516002193,,821.8930840999819,5,821.9461516002193,821.9461516002193,0.03580359974876046,828.4328565001488,[0.16],[-0.11],[1],[0],[0],[6.504973399918526],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
136,0,136,0,828.560706899967,,828.4502261001617,10,828.560706899967,828.560706899967,0.07723890012130141,839.277665800415,[0.1425],[0.11],[1],[0],[0],[10.75275620026514],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
137,0,137,0,839.341421500314,,839.2885334002785,5,839.341421500314,839.341421500314,0.03642550017684698,848.428564700298,[-0.45375],[0.4575],[1],[0],[0],[9.10506370011717],[],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
138,0,138,0,848.5397451003082,,848.4473455999978,5,848.5397451003082,848.5397451003082,0.05920999962836504,854.4910149001516,[0.22875],[-0.38],[1],[0],[0],[5.9873151001520455],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
139,0,139,0,854.5880647003651,,854.503525600303,5,854.5880647003651,854.5880647003651,0.05742680002003908,860.989955200348,[0.41625],[0.04375],[1],[0],[0],[6.43141009984538],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
140,0,140,0,861.1363836000673,,861.002531000413,10,861.1363836000673,861.1363836000673,0.10244589997455478,865.1536437002942,[0.13125],[-0.41125],[1],[0],[0],[4.0518785999156535],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
141,0,141,0,865.2185589000583,,865.1604202999733,5,865.2185589000583,865.2185589000583,0.033401299733668566,869.7381445001811,[0.215],[-0.18375],[1],[0],[0],[4.544940699823201],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
142,0,142,0,869.9009103002027,,869.7645987002179,10,869.9009103002027,869.9009103002027,0.10371729964390397,875.7540476000868,[0.4375],[0.49375],[1],[0],[0],[5.891006499994546],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
143,0,143,0,875.833515400067,,875.764765500091,5,875.833515400067,875.833515400067,0.04241500003263354,879.8697367999703,[-0.2625],[0.19375],[1],[0],[0],[4.064290000125766],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
144,0,144,0,879.99888750026,,879.8850756003521,10,879.99888750026,879.99888750026,0.07957439962774515,882.9723936002702,[-0.17],[-0.04375],[1],[0],[0],[3.008806500118226],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
145,0,145,0,883.1141493003815,,883.0031340001151,10,883.1141493003815,883.1141493003815,0.07982670003548265,887.6882103001699,[-0.09],[-0.4675],[1],[0],[0],[4.608552800025791],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
146,0,146,0,887.8300881003961,,887.7060597003438,10,887.8300881003961,887.8300881003961,0.09739790018647909,891.7734671002254,[0.115],[0.19375],[1],[0],[0],[3.971903200261295],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
147,0,147,0,891.8621570002288,,891.7993467999622,5,891.8621570002288,891.8621570002288,0.04310220014303923,895.6151335001923,[-0.12875],[0.41875],[1],[0],[0],[3.7759136999957263],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
148,0,148,0,895.7117818002589,,895.6288650999777,5,895.7117818002589,895.7117818002589,0.058444700203835964,903.29656659998,[0.33875],[-0.145],[1],[0],[0],[7.612856899853796],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
149,0,149,0,903.392956300173,,903.3133272002451,5,903.392956300173,903.392956300173,0.05558779975399375,905.8629376003519,[0.33625],[-0.3475],[1],[0],[0],[2.4967825999483466],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
150,0,150,0,905.9922847002745,,905.8788956003264,10,905.9922847002745,905.9922847002745,0.08809749968349934,910.910856500268,[0.09],[0.1825],[1],[0],[0],[4.946312899701297],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
151,0,151,0,911.0243657999672,,910.9259420000017,5,911.0243657999672,911.0243657999672,0.08254279987886548,914.1642674002796,[0.4825],[-0.09],[1],[0],[0],[3.1613067002035677],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
152,0,152,0,914.2901282003149,,914.1789799001999,10,914.2901282003149,914.2901282003149,0.08459459990262985,920.1252058004029,[-0.27],[-0.1575],[1],[0],[0],[5.864327100105584],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
153,0,153,0,920.238892600406,,920.1369131002575,10,920.238892600406,920.238892600406,0.07060059998184443,924.0092129004188,[0.43875],[-0.45875],[1],[0],[0],[3.8038657000288367],[],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
154,0,154,0,924.1378879002295,,924.0259359003976,10,924.1378879002295,924.1378879002295,0.0815252996981144,929.2947798003443,[0.14125],[0.305],[1],[0],[0],[5.189567600376904],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
155,0,155,0,929.4197915000841,,929.3153769001365,5,929.4197915000841,929.4197915000841,0.07539030024781823,933.6047825003043,[0.2025],[-0.1325],[1],[0],[0],[4.217299000360072],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
156,0,156,0,933.7356026000343,,933.6156381000765,10,933.7356026000343,933.7356026000343,0.07982240011915565,937.3556413003244,[-0.13375],[0.12],[1],[0],[0],[3.661647299770266],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
157,0,157,0,937.4512245003134,,937.3736940003,5,937.4512245003134,937.4512245003134,0.057056200224906206,943.3383020004258,[0.49],[-0.0775],[1],[0],[0],[5.909849400166422],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
158,0,158,0,943.4664451000281,,943.3520431001671,10,943.4664451000281,943.4664451000281,0.07792309997603297,950.4034510003403,[-0.3975],[0.49625],[1],[0],[0],[6.975988400168717],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
159,0,159,0,950.5145666003227,,950.4265501000918,5,950.5145666003227,950.5145666003227,0.05953759979456663,954.6514104004018,[-0.48125],[0.14375],[1],[0],[0],[4.169419900048524],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
160,0,160,0,954.730418200139,,954.6642799000256,5,954.730418200139,954.730418200139,0.04614679981023073,961.4490910000168,[0.48],[0.07625],[1],[0],[0],[6.741572499740869],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
161,0,161,0,961.545629600063,,961.4626462003216,5,961.545629600063,961.545629600063,0.052018099930137396,966.7692664000206,[-0.3625],[-0.445],[1],[0],[0],[5.256527699995786],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
162,0,162,0,966.9108998002484,,966.7981727002189,10,966.9108998002484,966.9108998002484,0.08102079993113875,972.3132007000968,[-0.26375],[0.05125],[1],[0],[0],[5.4362180000171065],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
163,0,163,0,972.443121700082,,972.326953700278,10,972.443121700082,972.443121700082,0.08871460007503629,977.0634165001102,[-0.205],[0.295],[1],[0],[0],[4.651043599937111],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
164,0,164,0,977.1416612002067,,977.0770582002588,5,977.1416612002067,977.1416612002067,0.045186900068074465,982.0778616000898,[-0.325],[-0.28375],[1],[0],[0],[4.957703699823469],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
165,0,165,0,982.1909270002507,,982.0906919003464,5,982.1909270002507,982.1909270002507,0.05979989981278777,986.3091250001453,[-0.1725],[-0.33],[1],[0],[0],[4.161471799947321],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
166,0,166,0,986.3900645002723,,986.3194973003119,5,986.3900645002723,986.3900645002723,0.04146609967574477,990.3594017000869,[0.06],[0.25125],[1],[0],[0],[3.999404600355774],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
167,0,167,0,990.5051296004094,,990.3755797999911,10,990.5051296004094,990.5051296004094,0.10622750036418438,994.9905497003347,[0.47375],[0.02],[1],[0],[0],[4.511313499882817],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
168,0,168,0,995.1208577002399,,995.0006353002973,10,995.1208577002399,995.1208577002399,0.08212479995563626,998.9079897999763,[0.36875],[0.09125],[1],[0],[0],[3.826508400030434],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
169,0,169,0,999.0033720000647,,998.9233548999764,5,999.0033720000647,999.0033720000647,0.060668999794870615,1004.972140900325,[0.15625],[0.37375],[1],[0],[0],[5.99017129978165],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
170,0,170,0,1005.101732400246,,1004.9875781000592,10,1005.101732400246,1005.101732400246,0.08355039963498712,1009.4029745003209,[-0.44125],[-0.30875],[1],[0],[0],[4.333392799831927],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
171,0,171,0,1009.4678676002659,,1009.4128116001375,5,1009.4678676002659,1009.4678676002659,0.035257000010460615,1013.4533333000727,[-0.0725],[-0.4025],[1],[0],[0],[4.006512700114399],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
172,0,172,0,1013.6163689000532,,1013.4697472001426,10,1013.6163689000532,1013.6163689000532,0.11187569983303547,1017.4336198000237,[0.09125],[-0.24625],[1],[0],[0],[3.8538665999658406],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
173,0,173,0,1017.498519200366,,1017.4408466001041,5,1017.498519200366,1017.498519200366,0.02905269991606474,1020.8848507003859,[-0.4725],[-0.4525],[1],[0],[0],[3.4155643000267446],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
174,0,174,0,1020.9810911002569,,1020.8979520001449,5,1020.9810911002569,1020.9810911002569,0.04997910000383854,1025.28357220022,[-0.13125],[0.39875],[1],[0],[0],[4.338176100049168],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
175,0,175,0,1025.3639692002907,,1025.296827299986,5,1025.3639692002907,1025.3639692002907,0.04349870001897216,1029.3816479002126,[0.1125],[0.06875],[1],[0],[0],[4.045051299966872],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
176,0,176,0,1029.529220700264,,1029.3901393003762,10,1029.529220700264,1029.529220700264,0.10390409966930747,1033.1477882000618,[0.305],[-0.00625],[1],[0],[0],[3.6548405000939965],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
177,0,177,0,1033.2623701002449,,1033.1554879001342,10,1033.2623701002449,1033.2623701002449,0.06473080022260547,1038.612765900325,[0.1975],[0.24625],[1],[0],[0],[5.393445800058544],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
178,0,178,0,1038.726801800076,,1038.6242666002363,5,1038.726801800076,1038.726801800076,0.06043369974941015,1042.0301312003285,[-0.395],[-0.26625],[1],[0],[0],[3.3473268002271652],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
179,0,179,0,1042.1427307003178,,1042.0468601002358,5,1042.1427307003178,1042.1427307003178,0.058191700372844934,1046.9281797003932,[-0.185],[0.17],[1],[0],[0],[4.825948899611831],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
180,0,180,0,1047.0249079000205,,1046.9449738999829,5,1047.0249079000205,1047.0249079000205,0.060045599937438965,1052.9777220999822,[0.46375],[-0.4325],[1],[0],[0],[5.9745897999964654],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
181,0,181,0,1053.1066762004048,,1052.995097800158,10,1053.1066762004048,1053.1066762004048,0.06588040012866259,1057.9960896000266,[0.085],[0.35625],[1],[0],[0],[4.937369700055569],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
182,0,182,0,1058.1222148002125,,1058.0169894001447,10,1058.1222148002125,1058.1222148002125,0.0769679001532495,1062.025191000197,[-0.16],[-0.1325],[1],[0],[0],[3.934461100026965],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
183,0,183,0,1062.1545242001303,,1062.0384630002081,10,1062.1545242001303,1062.1545242001303,0.09320659982040524,1066.0056960000657,[0.03],[-0.39125],[1],[0],[0],[3.877108999993652],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
184,0,184,0,1066.1204195003957,,1066.0131712001748,10,1066.1204195003957,1066.1204195003957,0.06481939973309636,1072.8053291002288,[-0.1275],[0.33375],[1],[0],[0],[6.728118999861181],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
185,0,185,0,1072.9196187001653,,1072.8136407001875,5,1072.9196187001653,1072.9196187001653,0.06316590029746294,1076.9944460000843,[-0.10375],[0.09375],[1],[0],[0],[4.117810000199825],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
186,0,186,0,1077.1675843000412,,1077.0230735000223,10,1077.1675843000412,1077.1675843000412,0.11261359974741936,1083.1201861002482,[0.49625],[0.10625],[1],[0],[0],[5.988239100202918],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
187,0,187,0,1083.2493517003022,,1083.1334335003048,10,1083.2493517003022,1083.2493517003022,0.08781079994514585,1087.7040455001406,[-0.3075],[0.0675],[1],[0],[0],[4.485689599998295],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
188,0,188,0,1087.8315592003055,,1087.7211975003593,10,1087.8315592003055,1087.8315592003055,0.08969429973512888,1093.254020200111,[-0.25875],[-0.47],[1],[0],[0],[5.445220199879259],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
189,0,189,0,1093.3477831003256,,1093.2751690000296,5,1093.3477831003256,1093.3477831003256,0.055214600171893835,1096.7820262000896,[-0.44125],[-0.37],[1],[0],[0],[3.455263299867511],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
190,0,190,0,1096.8964091003872,,1096.7895172000863,10,1096.8964091003872,1096.8964091003872,0.07545100012794137,1098.9504363001324,[-0.4],[-0.4325],[1],[0],[0],[2.0862517999485135],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
191,0,191,0,1099.0631736000068,,1098.9628460002132,10,1099.0631736000068,1099.0631736000068,0.07433649990707636,1102.847511800006,[0.38125],[-0.21375],[1],[0],[0],[3.8125014998950064],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
192,0,192,0,1102.961617800407,,1102.8565103001893,10,1102.961617800407,1102.961617800407,0.07804579986259341,1107.5995621001348,[-0.49625],[-0.1725],[1],[0],[0],[4.665118199773133],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
193,0,193,0,1107.6941617000848,,1107.6200891002081,5,1107.6941617000848,1107.6941617000848,0.059465599711984396,1111.9965317002498,[0.33125],[0.445],[1],[0],[0],[4.319579999893904],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
194,0,194,0,1112.109315900132,,1112.0117733003572,10,1112.109315900132,1112.109315900132,0.07283789990469813,1117.8443399001844,[-0.33625],[0.34],[1],[0],[0],[5.761971700005233],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
195,0,195,0,1117.9576616003178,,1117.853490300011,5,1117.9576616003178,1117.9576616003178,0.06919339997693896,1123.4433190003037,[0.48125],[-0.17375],[1],[0],[0],[5.521466999780387],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
196,0,196,0,1123.5731011000462,,1123.4586308002472,10,1123.5731011000462,1123.5731011000462,0.07990309968590736,1132.2238020002842,[-0.005],[0.46125],[1],[0],[0],[8.68768549989909],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
197,0,197,0,1132.3045499003492,,1132.2315265000798,5,1132.3045499003492,1132.3045499003492,0.04191449983045459,1140.9392763003707,[-0.36],[-0.07875],[1],[0],[0],[8.66656389972195],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
198,0,198,0,1141.019037200138,,1140.9518639002927,5,1141.019037200138,1141.019037200138,0.05172029975801706,1145.3211173000745,[-0.38875],[0.41375],[1],[0],[0],[4.319986700080335],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
199,0,199,0,1145.4679011004046,,1145.3358559999615,10,1145.4679011004046,1145.4679011004046,0.1092264000326395,1150.3361470000818,[0.3625],[-0.2575],[1],[0],[0],[4.895733899902552],['target'],345078,001,2024-10-10_09h31.03.023,untitled,2024.1.5,None,2024-10-10 09h31.09.868849 +0530,
